Winner,Leader,Chairman,Power,Close2,Close5,Close10,ItemProxy,UnitemProxy,IEProxy,TotalInd,InState,MajorityPrev,Seat,VAP,CPO,CongYear,ID2,ItemInd,Office,AcceptPACs,LeadershipCom,Leadership,Ecn,Tax,Pri,Egw,Lib,Hsc,Int,Way,Vet,Sta,Bus,Rul,Sci,Tra,Nat,Jud,Adm,Gov,For,Ene,Edu,Bud,Ban,Arm,App,UnitemAgainst,ItemAgainst,UnitemFor,UnitemInd,GeneralTurnout,ReportedTotal,CID,ReportedInd,TotalPACs,ItemPACs,UnitemPACs,PrimaryTurnout,IEAgainst,State,District,FECCandID,Incumbent,Open,CandName,Agr,Party,ItemFor,Primary,IEFor,PrimaryPerc,General,GeneralPerc,party,Challenger,congyear
1,1,0,1,0,0,0,0,0,0,1213578,712380,0,0,524656,I,2008,29735,1206728,MO07,,661,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12,6850,323212,1553540,N00005195,978552,1591324,1137922,441164,80378,0,MO,07,H6MO07128,1,0,"Blunt, Roy",0,R,1,64767,13,1,219016,.677623355568481,2,0,1
0,0,0,0,0,0,1,387660,131794,521755,1972816,1017994,0,1,524074,I,2010,15245,1401718,HI01,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,499572,802947,96411,571098,176863,755101,N00029460,1372580,827006,607946,209444,,1316913,HI,01,H0HI01157,1,0,"Djou, Charles ",0,R,124139,1,226195,1,82723,.4677236052764,2,0,2
0,0,1,0,0,0,0,692381,430781,1124996,674988,278593,1,0,570811,I,2010,15064,595743,SC05,,115,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,435394,1325973,11101,79245,228286,1235455,N00002492,706549,1265075,754549,505227,,2028695,SC,05,H2SC05052,1,0,"Spratt, John",0,D,17533,1,48536,1,102296,.448104570582515,1,0,2
1,0,0,1,0,0,0,0,0,0,211359,124182,1,0,446886,I,2008,20147,200082,MO01,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,11277,279270,459700,N00012460,203800,447279,227469,218542,41647,0,MO,01,H0MO01066,1,0,"Clay, Wm. Lacy",0,D,0,41517,6,1,242570,.868585956243062,1,0,1
1,0,0,1,0,0,0,0,0,0,926430,759930,0,0,533267,I,2008,20352,847180,TX05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,79250,194861,575543,N00024922,855345,562627,393049,157111,45803,0,TX,05,H2TX05121,1,0,"Hensarling, Jeb",0,R,26,45803,27,1,162894,.835949728267842,2,0,1
1,0,0,0,0,0,0,0,0,0,343143,206735,0,0,531666,I,2012,29903,312810,CA38,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,30333,215087,698643,N00024870,316215,710822,395811,311584,59299,0,CA,38,H2CA39078,1,0,"Sánchez, Linda T.",0,D,4,33223,205,.560262399028651,145280,.6754476095719411,1,0,3
0,0,0,0,0,1,1,1730089,686948,2426553,1260049,963357,1,1,532454,I,2012,14256,1124211,CA07,,124,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1909701,2551927,29671,135838,273291,1472311,N00011971,1089437,1483022,1115404,354201,120580,4898826,CA,07,H6CA34112,1,0,"Lungren, Dan",0,R,62278,63586,92854,.527334549676563,132050,.483184590784182,2,0,3
0,0,0,1,0,0,1,418426,260334,687174,546464,243500,1,1,539771,I,2010,15104,504927,PA11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,344210,551553,945137,41537,186797,1187535,N00001509,632838,1197789,739031,444189,,1437028,PA,11,H0PA11050,1,0,"Kanjorski, Paul E. ",0,D,346763,1,1402653,1,84618,.45299442710536,1,0,2
1,0,0,0,0,0,0,0,0,0,476441,321807,1,0,563175,I,2012,29380,415618,NY22,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7519,8149,69404,60823,260863,646529,N00030197,357973,640804,473214,162917,14941,15690,NY,22,H8NY24066,1,0,"Hanna, Richard L.",0,R,323330,1,395499,1,157941,.6055,2,0,3
1,0,0,1,0,0,0,0,0,0,930782,647093,0,0,562524,I,2012,29379,902377,NY14,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,178,28405,145190,1626730,N00001127,873495,1578225,1112947,460602,,0,NY,14,H8NY07046,1,0,"Crowley, Joseph",0,D,132,1,709,1,120761,.8317,1,0,3
1,0,0,1,0,0,0,0,0,0,174675,135900,0,0,483572,I,2012,39304,151150,TX29,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23525,95611,826550,N00005870,160725,814500,505555,304517,10667,0,TX,29,H2TX29030,1,0,"Green, Gene",0,D,0,10667,0,1,86053,.900032423047557,1,0,3
1,0,1,0,0,0,0,0,0,0,885593,260314,1,0,495078,I,2008,29368,855357,MS02,,251,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30236,291970,1228271,N00003288,859160,1264368,766975,494978,128534,0,MS,02,H4MS02068,1,0,"Thompson, Bennie G.",0,D,0,110743,0,.861585261487233,201606,.690502448881734,1,0,1
1,0,1,0,0,0,0,0,0,0,608587,458657,1,0,523085,I,2010,29764,595718,TX16,,242,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,12869,84892,417116,N00006067,607212,441815,282803,156769,,0,TX,16,H6TX00115,1,0,"Reyes, Silvestre",0,D,11,1,18,1,49301,.580749658389483,1,0,2
1,0,0,1,0,0,0,0,0,0,2031558,1441836,1,0,505363,I,2012,20924,1843211,MN03,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,188347,382705,1204139,N00029391,1714053,1254716,939920,311960,32490,0,MN,03,H8MN03077,1,0,"Paulsen, Erik",0,R,41,18672,5074,.901854714064915,222335,.580956611489267,2,0,3
0,0,0,0,0,0,1,2112,1795,3914,2241898,1644950,0,1,509069,I,2008,29365,2102401,MI09,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,443104,579861,610408,139497,351963,1239393,N00004045,2111049,1235151,867248,356853,91918,1440621,MI,09,H2MI11042,1,0,"Knollenberg, Joe ",0,R,192570,49940,868047,1,150035,.426280603358876,2,0,1
1,0,0,1,0,0,0,0,0,0,183214,59250,0,0,572406,I,2012,15000,181029,NY05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,92,2185,187141,557790,N00001171,180730,569858,397706,171639,14913,0,NY,05,H8NY06048,1,0,"Meeks, Gregory W.",0,D,68,9920,174,.665191443706833,167836,.896842487749878,1,0,3
1,0,0,0,0,0,1,142238,88497,231112,511897,177210,1,0,558315,I,2010,20737,480923,NC11,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1754,250624,45287,30974,241471,788705,N00027655,488237,814054,497913,310715,,1035445,NC,11,H6NC11172,1,0,"Shuler, Heath",0,D,10351,1,438439,1,131225,.543439999006092,1,0,2
1,0,0,1,0,0,0,0,0,0,771832,402817,1,0,517869,I,2010,29318,758133,CA36,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,99,13699,192035,429000,N00006750,759945,426900,264007,155910,,0,CA,36,H2CA27107,1,0,"Harman, Jane",0,D,95,1,5320,1,114489,.596188194860312,1,0,2
1,0,0,1,0,0,0,0,0,0,713864,447524,1,0,537875,I,2008,20523,679272,OK02,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,34592,246572,984331,N00026481,702130,895991,618636,272043,77479,0,OK,02,H4OK02089,1,0,"Boren, Dan",0,D,0,66041,471,.852372901044154,173757,.704690719140859,1,0,1
1,0,0,0,0,0,0,0,0,0,600362,474639,1,0,537248,I,2012,20528,530455,TX02,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,22,69907,246328,368700,N00026457,528042,359469,264975,94351,46012,0,TX,02,H4TX02108,1,0,"Poe, Ted",0,R,212,39336,755,1,159664,.648176415186256,2,0,3
1,0,0,0,0,0,1,36758,5735,42493,1105915,740257,1,0,528249,I,2012,21143,901911,MI03,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,12194,204004,326283,195749,N00031938,906704,193585,128916,64334,73864,0,MI,03,H0MI03126,1,0,"Amash, Justin",0,R,76790,51113,89573,.999687066048622,171675,.526153676409742,2,0,3
1,0,0,0,0,0,0,0,0,0,313563,169009,1,0,504250,I,2010,29587,305423,MD07,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,15,8140,203068,450023,N00001971,305829,464138,237110,225515,,0,MD,07,H6MD07160,1,0,"Cummings, Elijah",0,D,11,1,26,1,152669,.751812200839128,1,0,2
1,0,0,1,0,0,0,0,0,0,319725,253000,0,0,582727,I,2012,29741,315950,NJ08,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,178,3775,167800,330577,N00027523,328875,333533,181727,149677,37629,0,NJ,08,H6NJ13191,1,0,"Sires, Albio",0,D,132,30840,7177,.890094666358809,130857,.779839094159714,1,0,3
1,0,0,0,0,1,1,372921,232022,608829,899109,652482,1,0,577950,I,2010,20145,768202,WA02,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,221,31644,34107,130907,303963,1122364,N00009759,771639,1084538,620260,460650,,628159,WA,02,H0WA02080,1,0,"Larsen, Rick",0,D,52340,1,123701,1,155241,.510723344617601,1,0,2
1,0,0,0,0,0,0,0,0,0,548791,201091,1,0,579132,I,2012,29333,493801,FL13,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42013,7,3328,54990,329347,488654,N00001817,494451,492901,351000,137575,56992,42020,FL,13,H6FL06035,1,0,"Young, C.W . Bill",0,R,2507,39395,36649,.691237366647951,189605,.575699793834466,2,0,3
1,0,1,1,0,0,0,0,0,0,2867283,700011,1,0,537542,I,2012,29939,2265396,WI01,,115,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5816,12846,94,601887,365058,1411405,N00004357,2926366,1433077,1069024,349679,82280,18662,WI,01,H8WI01024,1,0,"Ryan, Paul",0,R,1834,65700,2949,.995786474279305,200423,.549016868552394,2,0,3
1,0,0,1,0,0,0,0,0,0,989906,315579,0,0,541783,I,2008,20511,673457,KY04,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,32101,316449,301759,806497,N00024862,774055,811078,548382,255488,35447,0,KY,04,H2KY04071,1,0,"Davis, Geoff",0,R,10088,30189,42236,.851665867351257,190210,.630337454723803,2,0,1
1,0,0,1,0,0,0,0,0,0,489149,402026,0,0,537816,I,2008,20131,439863,OK01,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12972,49286,292294,528502,N00013847,433441,516278,361255,154456,56546,0,OK,01,H2OK01093,1,0,"Sullivan, John",0,R,105627,33563,118599,.917322619438067,193404,.661676257466797,2,0,1
1,0,0,0,0,0,0,0,0,0,267368,134334,0,0,531104,I,2012,29309,220227,CA06,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,191,47141,214073,623077,N00027459,236828,630145,424070,204747,94075,0,CA,06,H6CA05195,1,0,"Matsui, Doris ",0,D,138,67174,12921,.7140473026840291,160667,.750524353841914,1,0,3
1,0,0,0,0,0,0,0,0,0,102825,36230,0,0,534710,I,2010,20116,50680,IL15,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52145,212863,233825,N00012890,56090,231277,145852,85175,,0,IL,15,H0IL15053,1,0,"Johnson, Timothy V.",1,R,0,1,3,1,136915,.643207133226535,2,0,2
1,0,0,0,0,0,0,0,0,0,78165,42150,1,0,503403,I,2008,20106,62850,CA33,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,15315,213460,153535,N00013744,64800,161545,58181,103327,55667,0,CA,33,H2CA32099,1,0,"Watson, Diane E.",0,D,0,44934,142,.8812834644124971,186924,.875686311252694,1,0,1
1,0,1,1,0,0,0,0,0,0,686309,204750,1,0,512818,I,2008,14435,682725,MA07,,252,11,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3584,280682,587661,N00000270,681000,597021,443829,151504,61995,0,MA,07,H6MA07101,1,0,"Markey, Edward J.",0,D,0,56210,6,.985880908532842,212304,.756386230680984,1,0,1
1,0,1,1,0,0,0,0,0,0,758181,414940,1,0,513918,I,2010,14435,744572,MA07,,252,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,20,13609,219357,676365,N00000270,724973,685306,492025,192474,,0,MA,07,H6MA07101,1,0,"Markey, Edward J.",0,D,10,1,30,1,145696,.664195808658944,1,0,2
1,0,0,1,1,1,1,0,0,0,1132089,303275,1,0,453724,I,2010,20719,1027141,IA01,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29767,28340,25851,104948,210902,813450,N00027464,1167077,839251,446004,385213,,689506,IA,01,H6IA01098,1,0,"Braley, Bruce",0,D,118577,1,162664,1,104428,.495149405885198,1,0,2
1,0,0,0,0,0,0,0,0,0,566718,500712,0,0,576679,I,2008,20356,524155,TX31,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,42563,291304,365826,N00025095,536147,363657,247953,114171,105180,0,TX,31,H2TX31044,1,0,"Carter, John",0,R,27,46388,47,1,175563,.6026796748414029,2,0,1
1,0,0,1,0,0,0,0,0,0,606971,504574,0,0,495874,I,2008,29553,576074,OH14,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,42,30897,323213,863269,N00003545,577150,860457,495842,357385,152990,0,OH,14,H4OH19036,1,0,"LaTourette, Steven C.",0,R,89,53036,131,1,188488,.5831696126084041,2,0,1
1,0,0,0,0,0,1,0,0,0,788153,30100,1,0,468128,I,2010,29748,245691,OH10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7,542462,191026,134764,N00003572,292138,139350,31457,107823,,0,OH,10,H6OH23033,1,0,"Kucinich, Dennis J.",0,D,3,1,10,1,101343,.530519405735345,1,0,2
0,0,1,0,0,0,1,776875,483351,1262283,1349260,534537,1,1,514699,I,2010,14451,1224055,MO04,,106,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,499015,800807,46845,125205,225056,1532148,N00005105,1256665,1544215,953716,582377,,1310464,MO,04,H6MO04141,1,0,"Skelton, Ike",0,D,51008,1,125184,1,101532,.451141049338831,1,0,2
0,0,0,0,0,0,1,471284,211412,683738,1122182,858149,1,1,609586,I,2008,29761,1032599,TX22,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,375250,652561,243158,89583,308995,1074510,N00005928,1105313,1052073,603959,445808,129995,1032194,TX,22,H6TX09033,1,0,"Lampson, Nick",1,D,513473,73831,792546,1,140160,.453599572808622,1,0,1
1,0,0,0,0,0,0,0,0,0,822136,530395,0,0,519314,I,2008,20333,672895,MN02,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2809,149241,385656,591667,N00004436,706782,586517,400315,182502,,479,MN,02,H8MN06047,1,0,"Kline, John",0,R,472,1,3287,1,220924,.5728524903022379,2,0,1
1,0,0,1,0,0,0,0,0,963,463083,208879,1,0,587767,I,2010,29588,389989,OR03,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,73094,275802,877954,N00007727,322157,895044,579979,313899,,0,OR,03,H6OR03064,1,0,"Blumenauer, Earl",0,D,266,1,1238,1,193104,.700154458633367,1,0,2
1,0,0,0,0,0,0,0,0,0,617883,424289,1,0,576858,I,2012,20344,593631,OK04,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,24252,260331,428452,N00025726,551783,436949,311053,122646,46502,0,OK,04,H2OK04055,1,0,"Cole, Tom",0,R,0,22840,405,.8772805838294599,176740,.678904932566617,2,0,3
1,0,0,0,0,0,0,0,0,0,871651,751742,1,0,523881,I,2010,20954,786242,IL05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,85409,153435,408610,N00030581,800669,407438,191169,216126,,0,IL,05,H0IL05096,1,0,"Quigley, Mike",0,D,0,1,0,1,108360,.70622739270701,1,0,2
1,0,0,1,0,0,0,0,0,0,671506,598955,0,0,560557,I,2010,20539,635155,CA48,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2390,36351,242719,523906,N00027565,637576,527224,383857,134643,,0,CA,48,H6CA48039,1,0,"Campbell, John",0,R,317,1,2707,1,145481,.5993803534127941,2,0,2
1,0,0,0,0,0,0,0,0,0,116725,50000,1,0,474545,I,2010,29134,111850,NY16,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,4875,64438,239100,N00001813,129050,250200,112253,136783,,0,NY,16,H0NY18065,1,0,"Serrano, Jose E.",0,D,3,1,10,1,61642,.907507992178528,1,0,2
1,0,0,0,0,0,0,0,0,0,673564,466520,1,0,471885,I,2008,20343,607603,OH17,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,65961,280112,659150,N00025280,633588,640625,357660,280366,157293,0,OH,17,H2OH17109,1,0,"Ryan, Tim",0,D,0,138610,0,1,218896,.781458845033415,1,0,1
1,0,0,1,0,0,0,0,0,0,799596,630525,1,0,482174,I,2008,29741,776911,NJ08,,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22685,223986,659553,N00000751,739270,648532,358322,287323,25807,0,NJ,08,H6NJ08118,1,0,"Pascrell, Bill, Jr.",0,D,0,19948,23,1,159279,.711111408748761,1,0,1
1,0,0,0,0,0,0,0,0,0,719020,464163,0,0,568985,I,2012,20330,651177,MD08,,115,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,355,67843,343256,886281,N00013820,659928,916290,637522,272357,67902,0,MD,08,H2MD08126,1,0,"Van Hollen, Chris ",0,D,557,35989,1939,.922085575198565,217531,.633728179551122,1,0,3
1,0,1,1,0,0,0,0,0,0,2763817,1107684,1,0,506280,I,2010,14824,2219123,MA04,,113,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,41825,21860,248,544694,234127,1072251,N00000275,2320710,1074703,725992,336671,,167901,MA,04,H0MA04036,1,0,"Frank, Barney",0,D,407,1,27458,1,126194,.538998065152674,1,0,2
1,0,0,0,0,0,0,0,0,0,145618,58300,0,0,543899,I,2010,14675,87755,WI06,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,57863,259367,536795,N00004426,107680,554679,360167,192724,,0,WI,06,H0WI06061,1,0,"Petri, Tom",0,R,0,1,659,1,183271,.706608782150389,2,0,2
1,0,0,1,0,0,0,0,0,0,917882,616665,1,0,552561,I,2010,20330,843993,MD08,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,73889,209667,873400,N00013820,856627,927372,540879,384909,,0,MD,08,H2MD08126 ,1,0,"Van Hollen, Chris",0,D,7,1,3068,1,153613,.73265225333505,1,0,2
1,0,0,0,0,0,0,0,0,0,881865,683675,0,0,520246,I,2008,14813,868825,CA26,,176,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12439,7213,0,13040,267130,562806,N00006932,882127,592722,419282,170486,65515,19652,CA,26,H8CA35032,1,0,"Dreier, David",0,R,0,29627,0,.74467764232751,140615,.526391644517651,2,0,1
1,0,0,0,0,0,0,0,0,0,254830,202140,0,0,503254,I,2012,39305,231440,TX30,,182,21,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,23390,217014,518507,N00008122,236340,536972,290230,244684,39583,0,TX,30,H2TX00015,1,0,"Johnson, Eddie Bernice",0,D,4,23346,2852,.700597185127389,171059,.788239468421392,1,0,3
1,0,0,1,0,0,0,0,0,0,792144,514212,1,0,550612,I,2012,20914,638762,IL18,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,153382,329631,2328027,N00029273,659127,2361470,1975814,382297,102117,0,IL,18,H8IL18043,1,0,"Schock, Aaron",0,R,13003,87441,18749,1,244467,.741638377458431,2,0,3
1,0,0,0,0,0,0,0,0,0,857809,724374,1,0,558427,I,2010,29377,822224,NY08,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7,35585,130928,442474,N00000939,825619,448054,233813,208132,,0,NY,08,H2NY17071,1,0,"Nadler, Jerrold L.",0,D,3,1,10,1,98839,.754911096174997,1,0,2
1,0,0,0,0,0,0,0,0,0,597970,421377,1,0,559950,I,2012,21118,539688,FL17,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,58282,282266,512678,N00029018,523213,525152,369581,153700,51752,0,FL,17,H8FL16022,1,0,"Rooney, Tom",0,R,0,37881,3816,.731971711238213,165488,.586283859905196,2,0,3
1,0,0,1,0,0,0,0,0,0,1556913,254074,0,0,532519,I,2012,20727,944211,MN05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,178,612702,351969,379782,N00028257,1049772,378456,163118,212520,40115,0,MN,05,H6MN05183,1,0,"Ellison, Keith",0,D,132,30609,1594,.896336642361416,262102,.74467353658987,1,0,3
1,0,0,0,0,0,0,0,0,0,575033,402980,1,0,560153,I,2008,20145,521093,WA02,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,53940,348467,765157,N00009759,512628,744073,428730,314389,180940,0,WA,02,H0WA02080,1,0,"Larsen, Rick",0,D,10,98304,14,.54329612026086,217416,.623921346928117,1,0,1
1,0,0,1,0,0,0,0,0,0,604485,481150,0,0,594757,I,2008,29549,543400,NC09,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2242,61085,386483,563623,N00002327,559241,569909,398145,171391,133298,0,NC,09,H4NC09106,1,0,"Myrick, Sue",0,R,3891,51402,6645,.921645270027971,241053,.623709192901111,2,0,1
1,0,0,1,0,0,0,0,0,0,1629194,392151,1,0,523576,I,2008,20323,1627446,IL05,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1748,230892,1173091,N00024813,1630398,1188837,815249,369808,94543,0,IL,05,H2IL05092,1,0,"Emanuel, Rahm",0,D,0,94406,301,1,170728,.739427957659858,1,0,1
1,0,1,0,0,0,0,0,0,0,841773,156466,1,0,504618,I,2008,14265,794972,MN08,,173,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,46801,357284,1126608,N00001806,809202,1141648,722275,409776,,0,MN,08,H6MN08047,1,0,"Oberstar, James L.",0,D,128,1,1097,1,241831,.676859305202584,1,0,1
1,0,0,0,0,0,0,0,0,0,311494,256538,1,0,496156,I,2008,20516,296738,MO03,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6,14756,305071,615630,N00005181,320734,624028,310340,312237,57238,0,MO,03,H0MO00019,1,0,"Carnahan, Russ",0,D,14,38020,26,1,202470,.663681569208479,1,0,1
1,0,1,1,0,0,0,0,0,0,635981,229900,1,0,533596,I,2008,2605,607265,MI15,,128,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,219,280,0,28716,327827,2038634,N00001783,614016,2036882,1355105,669406,62466,500,MI,15,H6MI16034,1,0,"Dingell, John D.",0,D,60,51306,60,1,231784,.7070314525649199,1,0,1
1,0,1,0,0,0,0,0,0,0,963396,500610,1,0,552472,I,2012,29331,852081,FL07,,173,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,20,3,1,111315,316010,1094248,N00002793,855213,1088295,797990,277634,73427,223,FL,07,H2FL08055,1,0,"Mica, John ",0,R,0,32119,289,.611522571064105,185518,.587063700515806,2,0,3
1,0,0,0,0,1,1,816510,327713,1178173,1541655,1070931,0,0,555419,I,2012,20338,1266331,NY01,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,186055,468583,81850,275324,278659,1113747,N00025413,1329094,1115559,617384,492503,8560,1837210,NY,01,H2NY01067,1,0,"Bishop, Timothy H.",0,D,221718,1,354254,1,146179,.5246,1,0,3
1,0,0,0,0,0,0,0,0,0,486477,412850,1,0,512429,I,2010,29573,460272,TX18,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7,26205,121321,332149,N00005818,460957,347889,163216,183517,,0,TX,18,H4TX18054,1,0,"Lee, Sheila Jackson",0,D,3,1,646,1,85108,.701510867862942,1,0,2
1,0,0,0,0,0,0,0,0,0,310189,251468,1,0,489962,I,2008,20508,289668,IL03,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1207,20521,235524,393983,N00027239,290721,374870,207104,167397,136674,31970,IL,03,H4IL03077,1,0,"Lipinski, Daniel William",0,D,4305,62439,25704,.538095607435559,172581,.732753349977072,1,0,1
